TransactionID,Amount,TransactionTime,MerchantCategory,Age,CardType,Country,Fraud
8084,11.15,67564,Fuel,62,Debit,USA,0
8085,114.91,18313,Electronics,27,Credit,Canada,0
8086,108.1,75186,Clothing,30,Debit,USA,0
8087,300.79,57751,Online,59,Credit,Canada,0
8088,130.81,52492,Grocery,56,Debit,France,0
8089,5.34,30364,Clothing,59,Debit,India,0
8090,215.63,18361,Electronics,46,Debit,India,0
8091,198.54,67949,Electronics,33,Credit,USA,0
8092,58.58,31070,Clothing,20,Debit,Germany,0
8093,88.16,22409,Travel,53,Credit,USA,0
8094,373.3,29854,Travel,77,Debit,France,0
8095,75.99,29655,Clothing,21,Debit,Germany,0
8096,235.73,9952,Travel,53,Debit,USA,0
8097,8.67,36365,Clothing,33,Debit,Canada,0
8098,21.2,83298,Online,58,Debit,Canada,0
8099,58.12,66156,Clothing,23,Debit,India,0
8100,87.89,56724,Fuel,59,Debit,France,0
8101,169.41,15455,Grocery,74,Credit,USA,0
8102,444.49,47673,Grocery,45,Debit,USA,1
8103,49.24,974,Fuel,53,Debit,Canada,0
8104,4.86,12679,Electronics,40,Credit,Canada,0
8105,161.53,61791,Electronics,78,Credit,Canada,0
8106,92.73,27429,Electronics,29,Debit,Canada,0
8107,22.13,18073,Electronics,59,Credit,UK,0
8108,68.29,70207,Online,48,Credit,Germany,0
8109,135.6,30365,Fuel,29,Debit,UK,0
8110,147.15,55928,Grocery,77,Debit,India,0
8111,69.24,74453,Fuel,49,Debit,Germany,0
8112,36.42,7784,Grocery,42,Debit,France,0
8113,363.98,12291,Electronics,75,Prepaid,Germany,0
8114,108.87,84462,Online,68,Debit,Canada,0
8115,52.46,26154,Clothing,46,Debit,USA,0
8116,32.91,25650,Clothing,36,Prepaid,USA,0
8117,131.34,68741,Travel,39,Credit,USA,0
8118,27.73,36201,Electronics,41,Debit,Germany,0
8119,18.84,39479,Electronics,50,Credit,USA,0
8120,75.47,72920,Fuel,53,Credit,USA,0
8121,34.25,82797,Online,62,Credit,Canada,0
8122,99.13,50243,Online,57,Debit,UK,0
8123,12.55,68595,Fuel,71,Debit,USA,0
8124,106.4,31734,Online,63,Debit,UK,0
8125,33.31,81451,Online,33,Debit,India,0
8126,0.02,42568,Clothing,19,Debit,Germany,0
8127,13.57,25793,Online,25,Credit,UK,0
8128,271.23,52204,Electronics,30,Debit,Canada,0
8129,202.01,46746,Clothing,47,Debit,Germany,0
8130,26.61,31989,Electronics,18,Credit,Germany,0
8131,150.68,49465,Electronics,29,Debit,France,0
8132,93.8,61383,Fuel,66,Credit,UK,1
8133,353.72,16767,Travel,24,Credit,USA,0
8134,46.78,38652,Online,65,Prepaid,Canada,0
8135,114.4,83732,Online,31,Debit,Canada,0
8136,6.56,84244,Online,59,Credit,France,0
8137,50.46,13383,Online,52,Credit,UK,0
8138,331.92,70784,Clothing,45,Credit,Canada,0
8139,77.43,60089,Grocery,29,Credit,UK,0
8140,33.95,26440,Electronics,57,Debit,India,0
8141,12.81,52443,Travel,65,Debit,USA,0
8142,121.58,56325,Travel,74,Credit,India,0
8143,103.52,55919,Grocery,41,Credit,Germany,0
8144,46.83,16611,Grocery,18,Credit,USA,0
8145,301.47,63483,Grocery,34,Debit,India,0
8146,2.25,22457,Clothing,55,Debit,India,0
8147,36.2,10256,Grocery,45,Debit,USA,0
8148,253.92,54856,Clothing,50,Credit,UK,0
8149,38.7,40533,Fuel,41,Credit,Germany,0
8150,29.07,28281,Fuel,64,Debit,France,0
8151,76.4,67275,Travel,62,Credit,Canada,0
8152,173.61,1525,Fuel,79,Debit,France,0
8153,10.89,16453,Clothing,23,Debit,France,0
8154,286.51,6251,Clothing,38,Debit,Germany,0
8155,158.51,19507,Electronics,62,Credit,USA,0
8156,20.0,79396,Grocery,71,Credit,USA,0
8157,124.48,27906,Online,21,Debit,USA,0
8158,48.61,73185,Online,50,Debit,France,0
8159,51.47,13193,Grocery,72,Credit,UK,0
8160,152.92,81449,Online,27,Debit,India,0
8161,329.1,64042,Online,74,Prepaid,France,0
8162,13.54,59516,Online,53,Credit,Germany,0
8163,54.58,81165,Travel,30,Debit,USA,0
8164,65.57,30692,Clothing,53,Debit,India,0
8165,47.21,70490,Clothing,65,Debit,USA,0
8166,45.13,33512,Clothing,26,Debit,USA,0
8167,5.37,10719,Grocery,48,Credit,USA,0
8168,115.69,55427,Fuel,21,Debit,Canada,0
8169,57.31,27649,Travel,75,Credit,UK,0
8170,21.67,12402,Travel,37,Debit,India,0
8171,169.3,9216,Online,25,Prepaid,France,0
8172,162.23,31050,Electronics,44,Debit,UK,0
8173,66.63,50093,Clothing,53,Credit,Canada,0
8174,35.45,5050,Travel,26,Credit,Germany,0
8175,101.64,46716,Travel,60,Debit,Canada,0
8176,33.99,2438,Electronics,41,Debit,Germany,0
8177,26.92,47431,Online,54,Credit,Canada,0
8178,131.12,16760,Travel,58,Debit,France,0
8179,4.12,77614,Travel,57,Debit,India,0
8180,9.96,16473,Fuel,47,Credit,France,0
8181,0.68,43815,Electronics,43,Debit,UK,0
8182,16.6,62460,Online,21,Debit,India,0
8183,7.15,9257,Online,69,Credit,Germany,0
8184,547.32,25634,Clothing,18,Credit,India,0
8185,34.08,60403,Fuel,37,Debit,India,0
8186,16.17,46573,Online,45,Debit,India,0
8187,27.57,28648,Fuel,62,Credit,France,0
8188,275.08,48980,Clothing,41,Debit,USA,0
8189,73.43,10296,Electronics,45,Credit,UK,0
8190,45.38,60197,Travel,45,Debit,India,0
8191,206.67,21959,Travel,22,Credit,India,0
8192,50.25,14570,Grocery,49,Debit,France,0
8193,40.8,35423,Grocery,71,Prepaid,UK,0
8194,23.23,80263,Grocery,69,Debit,UK,0
8195,47.45,17899,Travel,47,Debit,Germany,0
8196,38.08,35785,Fuel,38,Debit,UK,0
8197,113.1,62806,Grocery,59,Debit,UK,0
8198,34.19,56963,Electronics,33,Debit,India,0
8199,86.09,77875,Online,25,Credit,USA,0
8200,6.82,34341,Fuel,29,Credit,India,0
8201,21.23,5597,Travel,49,Debit,Canada,0
8202,52.32,10244,Electronics,42,Debit,France,0
8203,276.38,3796,Travel,20,Credit,UK,0
8204,47.36,75589,Fuel,43,Debit,USA,0
8205,109.09,28528,Fuel,53,Debit,India,0
8206,29.45,18648,Fuel,34,Debit,Canada,0
8207,13.59,83967,Clothing,44,Debit,Germany,0
8208,6.03,535,Online,70,Debit,France,0
8209,36.44,48469,Grocery,69,Credit,Canada,0
8210,17.16,64912,Clothing,39,Debit,France,0
8211,19.12,44493,Online,71,Credit,Canada,1
8212,143.03,72417,Travel,62,Debit,France,0
8213,1.6,45785,Grocery,75,Debit,India,0
8214,81.6,85017,Clothing,55,Debit,USA,0
8215,47.72,66561,Clothing,52,Credit,USA,1
8216,70.63,30869,Electronics,63,Debit,UK,0
8217,82.74,65094,Clothing,24,Debit,USA,0
8218,37.6,30192,Fuel,20,Debit,Germany,0
8219,34.97,69157,Travel,23,Debit,Canada,1
8220,132.2,79941,Clothing,78,Debit,France,0
8221,205.01,57544,Fuel,30,Debit,India,0
8222,21.39,4403,Online,63,Debit,France,0
8223,10.27,36091,Online,32,Prepaid,France,0
8224,228.08,52510,Fuel,43,Debit,Germany,0
8225,43.06,5017,Electronics,65,Credit,Canada,0
8226,80.14,39203,Electronics,50,Debit,France,0
8227,44.56,56473,Online,32,Debit,France,1
8228,13.44,52123,Travel,79,Prepaid,Germany,0
8229,89.0,48260,Clothing,73,Credit,Germany,0
8230,74.47,45938,Online,56,Credit,USA,0
8231,22.69,57929,Online,77,Credit,Canada,0
8232,60.12,85265,Fuel,58,Prepaid,France,0
8233,159.43,37372,Electronics,64,Debit,Canada,0
8234,89.26,53252,Travel,31,Debit,UK,0
8235,10.19,14628,Fuel,36,Debit,UK,0
8236,79.41,12501,Online,45,Credit,UK,0
8237,121.31,30131,Grocery,41,Credit,Canada,0
8238,157.36,68348,Clothing,67,Credit,Germany,0
8239,99.19,9402,Online,58,Debit,France,0
8240,16.57,55956,Fuel,50,Credit,USA,0
8241,123.85,51920,Grocery,29,Debit,France,0
8242,113.12,26000,Grocery,27,Credit,UK,0
8243,2.47,67462,Online,24,Debit,Canada,0
8244,53.06,66392,Travel,63,Prepaid,India,0
8245,40.49,5988,Electronics,75,Debit,Canada,0
8246,110.69,74279,Grocery,79,Debit,UK,0
8247,24.35,56999,Clothing,18,Credit,Canada,0
8248,89.37,69674,Fuel,32,Credit,Canada,0
8249,244.42,81618,Fuel,71,Debit,Canada,0
8250,159.85,53426,Fuel,18,Credit,Germany,0
8251,254.41,58824,Online,62,Credit,France,0
8252,384.0,74399,Fuel,37,Debit,Germany,0
8253,1.07,60659,Fuel,72,Debit,Canada,0
8254,97.48,37790,Clothing,19,Debit,USA,0
8255,53.25,22118,Electronics,20,Debit,France,0
8256,196.51,52025,Travel,53,Credit,France,1
8257,29.01,59938,Online,33,Debit,France,0
8258,396.49,5149,Online,71,Credit,India,0
8259,95.12,38079,Fuel,46,Credit,France,0
8260,157.76,2484,Clothing,61,Credit,India,0
8261,8.95,55474,Grocery,74,Credit,France,0
8262,20.27,48601,Fuel,53,Credit,Canada,0
8263,142.05,43809,Fuel,71,Debit,UK,0
8264,2.22,20791,Online,61,Credit,USA,0
8265,169.76,69343,Online,56,Prepaid,France,0
8266,1.4,26648,Fuel,69,Debit,Germany,0
8267,107.04,31090,Online,71,Prepaid,UK,1
8268,45.43,17857,Clothing,20,Debit,Germany,0
8269,94.54,62327,Grocery,54,Debit,Germany,0
8270,119.08,42967,Grocery,61,Credit,India,0
8271,41.93,53709,Grocery,29,Credit,USA,0
8272,11.42,67948,Fuel,76,Credit,Germany,0
8273,7.22,48861,Travel,75,Debit,UK,0
8274,88.9,68718,Fuel,37,Credit,USA,0
8275,73.53,20948,Fuel,40,Credit,UK,0
8276,135.56,33782,Clothing,39,Debit,Germany,0
8277,71.28,50756,Grocery,49,Debit,USA,0
8278,54.9,82789,Online,24,Credit,France,0
8279,50.76,68388,Online,39,Debit,Germany,0
8280,2.68,84528,Electronics,61,Debit,Germany,0
8281,40.88,66809,Electronics,19,Debit,Canada,0
8282,373.05,7649,Travel,31,Credit,Canada,0
8283,206.8,29002,Online,72,Debit,India,0
8284,39.95,34723,Grocery,33,Debit,UK,0
8285,88.62,74314,Fuel,41,Debit,France,0
8286,187.93,70085,Online,24,Debit,USA,0
8287,58.21,81399,Travel,21,Debit,Germany,0
8288,1.81,11809,Travel,69,Debit,Germany,0
8289,7.74,58169,Online,77,Debit,France,0
8290,71.42,8302,Electronics,54,Debit,Germany,0
8291,348.8,8100,Grocery,63,Credit,UK,0
8292,118.16,68447,Online,58,Debit,USA,0
8293,7.36,77627,Fuel,22,Credit,France,0
8294,20.99,74635,Fuel,19,Credit,France,0
8295,147.54,55020,Clothing,22,Debit,Canada,0
8296,184.16,5663,Fuel,78,Debit,India,0
8297,96.15,44649,Online,20,Prepaid,USA,0
8298,103.4,47136,Online,59,Credit,France,0
8299,2.87,36104,Fuel,25,Debit,Germany,0
8300,176.33,39137,Electronics,43,Debit,Canada,0
8301,155.25,2534,Grocery,27,Debit,USA,0
8302,29.98,67762,Travel,78,Credit,UK,0
8303,123.33,52445,Online,51,Credit,France,0
8304,24.19,9585,Fuel,63,Debit,UK,0
8305,4.12,76438,Travel,76,Debit,France,0
8306,22.46,36392,Fuel,53,Debit,Germany,0
8307,19.68,84267,Online,70,Prepaid,India,0
8308,41.21,83324,Clothing,29,Debit,Germany,0
8309,54.21,31126,Grocery,37,Credit,UK,0
8310,71.04,42485,Online,46,Debit,USA,0
8311,64.77,45798,Travel,31,Credit,Canada,0
8312,31.56,68310,Fuel,65,Debit,UK,0
8313,2.96,9017,Clothing,22,Credit,India,0
8314,92.91,25700,Online,75,Debit,France,0
8315,50.38,36507,Grocery,65,Credit,Canada,0
8316,35.48,47679,Clothing,44,Debit,France,0
8317,201.7,37232,Travel,78,Credit,UK,0
8318,137.34,24020,Fuel,21,Debit,USA,0
8319,195.03,57172,Electronics,46,Debit,France,0
8320,68.32,13746,Grocery,20,Debit,France,0
8321,14.03,63537,Clothing,50,Debit,Canada,0
8322,119.15,4094,Online,47,Debit,India,0
8323,23.08,68466,Online,53,Debit,Canada,0
8324,58.2,30755,Clothing,26,Debit,India,0
8325,6.72,11552,Online,18,Debit,USA,1
8326,174.47,59491,Clothing,65,Debit,France,0
8327,13.46,19779,Grocery,40,Debit,Germany,0
8328,233.41,29000,Online,20,Debit,UK,0
8329,199.68,85639,Grocery,49,Debit,Canada,0
8330,62.47,53953,Fuel,41,Credit,France,0
8331,136.4,57564,Fuel,23,Debit,UK,0
8332,96.61,14102,Fuel,30,Credit,Canada,0
8333,162.49,1861,Fuel,66,Debit,France,0
8334,56.53,43574,Online,32,Prepaid,India,0
8335,154.09,32682,Clothing,75,Debit,USA,0
8336,62.07,78819,Online,70,Credit,Germany,1
8337,282.96,77972,Travel,47,Debit,Canada,0
8338,66.63,65185,Online,29,Debit,India,0
8339,62.1,74426,Grocery,78,Debit,USA,0
8340,153.75,48120,Clothing,57,Debit,India,0
8341,172.36,38297,Electronics,76,Debit,Canada,0
8342,80.85,8299,Electronics,65,Debit,UK,0
8343,19.82,41348,Clothing,52,Credit,France,0
8344,63.07,41384,Electronics,45,Debit,India,0
8345,344.43,76693,Clothing,77,Debit,Canada,0
8346,139.83,32687,Grocery,21,Credit,USA,0
8347,166.69,64577,Grocery,24,Credit,France,0
8348,3.34,60047,Online,64,Debit,Canada,0
8349,63.08,10191,Electronics,60,Credit,UK,0
8350,104.02,56884,Clothing,33,Debit,UK,0
8351,177.21,54911,Grocery,39,Debit,Germany,0
8352,5.05,77303,Online,63,Debit,France,0
8353,191.35,83447,Electronics,72,Debit,UK,0
8354,79.5,43726,Electronics,62,Debit,India,0
8355,21.98,34623,Electronics,58,Debit,UK,0
8356,38.16,83517,Grocery,42,Debit,UK,0
8357,33.12,50000,Grocery,67,Debit,UK,0
8358,75.69,71494,Electronics,20,Credit,Germany,0
8359,5.31,80241,Grocery,69,Credit,Canada,0
8360,17.26,63027,Electronics,39,Credit,USA,0
8361,167.5,58995,Fuel,48,Credit,Canada,0
8362,14.23,42876,Grocery,54,Credit,UK,0
8363,26.58,51070,Clothing,39,Credit,USA,0
8364,60.4,66224,Grocery,44,Debit,France,0
8365,72.8,25365,Electronics,73,Debit,USA,0
8366,144.23,29663,Clothing,19,Debit,France,0
8367,59.3,65436,Online,39,Debit,Germany,0
8368,156.0,83275,Clothing,74,Debit,France,0
8369,96.32,63211,Clothing,70,Debit,France,0
8370,12.0,10909,Grocery,34,Prepaid,India,0
8371,17.0,60883,Travel,65,Debit,Germany,0
8372,57.45,12713,Clothing,78,Debit,UK,0
8373,50.57,12614,Clothing,73,Debit,Germany,0
8374,136.08,20734,Electronics,37,Credit,India,0
8375,86.93,30709,Grocery,41,Debit,France,0
8376,49.12,22885,Electronics,62,Debit,Canada,0
8377,18.72,71622,Grocery,48,Prepaid,Germany,0
8378,25.73,78267,Online,69,Credit,India,0
8379,85.68,86128,Travel,60,Credit,Canada,0
8380,55.07,13341,Clothing,25,Prepaid,UK,0
8381,72.35,39435,Grocery,74,Debit,France,0
8382,18.71,12976,Clothing,70,Credit,Germany,0
8383,108.74,82910,Clothing,22,Debit,Germany,0
8384,191.42,77869,Fuel,19,Credit,Canada,0
8385,29.83,5290,Electronics,74,Debit,France,0
8386,67.63,45812,Travel,76,Debit,Germany,0
8387,371.02,50528,Grocery,21,Debit,France,0
8388,40.53,58570,Online,52,Debit,India,0
8389,90.4,56399,Travel,51,Debit,France,0
8390,9.45,48437,Fuel,20,Debit,UK,0
8391,93.14,57907,Electronics,65,Credit,France,0
8392,9.39,81876,Online,37,Debit,Canada,0
8393,319.99,48723,Online,26,Debit,Germany,0
8394,125.76,35655,Clothing,23,Credit,Canada,0
8395,155.19,55833,Electronics,75,Credit,France,0
8396,121.77,80096,Fuel,64,Debit,France,0
8397,89.09,23997,Grocery,22,Debit,France,0
8398,59.77,66876,Grocery,78,Credit,UK,0
8399,195.46,26013,Fuel,58,Debit,Canada,0
8400,314.27,32862,Clothing,73,Debit,UK,0
8401,69.12,52448,Clothing,55,Debit,Germany,0
8402,268.14,45608,Online,52,Credit,Canada,0
8403,87.55,84612,Electronics,72,Debit,Germany,0
8404,77.3,40894,Online,48,Debit,France,0
8405,60.6,85201,Grocery,30,Credit,USA,0
8406,23.48,50649,Fuel,43,Debit,Canada,0
8407,0.37,62104,Electronics,39,Debit,India,0
8408,27.64,76459,Fuel,49,Debit,France,0
8409,71.28,39821,Electronics,77,Prepaid,India,0
8410,47.8,47940,Travel,32,Credit,UK,0
8411,59.51,10935,Grocery,28,Credit,Germany,0
8412,394.5,12467,Grocery,79,Debit,USA,0
8413,43.12,11073,Travel,33,Debit,Germany,0
8414,60.18,7691,Electronics,64,Debit,UK,0
8415,14.33,46538,Clothing,73,Debit,France,0
8416,4.91,24490,Electronics,77,Credit,UK,0
8417,149.35,15688,Grocery,23,Debit,USA,0
8418,84.56,50650,Fuel,63,Credit,France,0
8419,143.01,13829,Online,28,Debit,Canada,1
8420,16.24,3086,Fuel,75,Debit,France,0
8421,84.82,2590,Grocery,69,Credit,USA,1
8422,29.26,39893,Fuel,27,Debit,Germany,0
8423,25.89,73396,Clothing,33,Credit,France,0
8424,1.16,38176,Clothing,29,Debit,Germany,0
8425,13.97,67484,Electronics,24,Credit,India,0
8426,37.0,26295,Fuel,56,Credit,USA,0
8427,12.43,38131,Fuel,44,Debit,India,0
8428,425.86,44893,Grocery,41,Debit,France,0
8429,36.91,11924,Electronics,67,Debit,USA,0
8430,13.96,10851,Electronics,32,Credit,France,0
8431,22.2,7734,Fuel,76,Debit,USA,0
8432,88.6,42681,Online,23,Debit,Germany,1
8433,6.62,5293,Fuel,79,Credit,UK,0
8434,198.37,53203,Fuel,36,Credit,Canada,0
8435,325.71,13820,Fuel,25,Credit,UK,0
8436,28.34,67827,Clothing,69,Debit,USA,0
8437,59.8,47163,Travel,64,Debit,India,0
8438,2.24,12391,Electronics,79,Credit,USA,0
8439,102.36,41970,Travel,53,Debit,Germany,0
8440,53.43,46823,Clothing,67,Credit,Canada,0
8441,31.48,30796,Online,30,Credit,India,0
8442,23.17,83127,Grocery,71,Debit,USA,0
8443,106.14,36389,Online,71,Debit,Canada,0
8444,53.82,3352,Electronics,50,Debit,Canada,0
8445,19.8,83598,Grocery,49,Debit,USA,0
8446,116.83,28172,Travel,45,Debit,France,0
8447,83.26,10937,Online,57,Credit,Germany,1
8448,195.67,80138,Electronics,68,Debit,Germany,0
8449,12.5,66481,Online,66,Debit,UK,0
8450,154.02,85348,Grocery,27,Debit,France,0
8451,111.94,73509,Grocery,50,Debit,India,1
8452,12.22,23552,Online,18,Debit,Canada,0
8453,118.69,14118,Clothing,38,Debit,UK,0
8454,58.26,11290,Online,22,Debit,Germany,0
8455,290.01,25123,Travel,18,Debit,USA,0
8456,15.27,81919,Online,70,Debit,France,0
8457,102.96,59551,Online,72,Credit,Germany,1
8458,48.12,52136,Clothing,38,Debit,Germany,0
8459,314.23,63886,Fuel,42,Debit,France,0
8460,40.04,75902,Grocery,37,Credit,Germany,0
8461,327.51,67333,Travel,62,Credit,UK,0
8462,231.76,44016,Electronics,26,Debit,France,0
8463,31.52,21427,Grocery,33,Debit,Germany,0
8464,162.73,2257,Grocery,45,Credit,Germany,0
8465,542.71,67733,Fuel,57,Debit,France,0
8466,29.12,8222,Grocery,63,Debit,USA,1
8467,57.41,25187,Grocery,78,Debit,India,0
8468,73.43,79688,Clothing,66,Credit,France,0
8469,34.95,20781,Clothing,78,Debit,USA,0
8470,1.54,11004,Clothing,53,Debit,Canada,0
8471,24.86,57600,Clothing,56,Debit,Germany,0
8472,33.12,25515,Clothing,66,Debit,UK,0
8473,58.63,80952,Travel,77,Debit,Canada,0
8474,18.77,71688,Electronics,41,Credit,Germany,0
8475,206.56,72708,Fuel,33,Debit,Germany,0
8476,122.05,3185,Online,31,Prepaid,Canada,1
8477,8.91,54476,Travel,65,Debit,USA,1
8478,105.01,31212,Clothing,76,Debit,France,0
8479,106.03,74697,Fuel,51,Debit,India,0
8480,312.86,48533,Online,41,Debit,India,0
8481,0.3,83003,Grocery,64,Debit,France,0
8482,28.49,37630,Travel,28,Credit,France,0
8483,262.82,68606,Grocery,62,Debit,UK,0
8484,269.02,74099,Fuel,53,Debit,France,0
8485,127.51,16585,Electronics,73,Credit,UK,0
8486,145.14,49240,Electronics,18,Debit,France,0
8487,9.59,14772,Fuel,64,Debit,UK,0
8488,72.13,79991,Electronics,29,Debit,France,0
8489,26.34,71835,Electronics,38,Debit,France,0
8490,19.99,75724,Grocery,26,Credit,India,0
8491,166.23,17938,Electronics,56,Debit,Germany,0
8492,14.51,21983,Electronics,20,Credit,Germany,0
8493,63.23,12874,Fuel,33,Credit,UK,0
8494,279.0,60896,Electronics,21,Debit,USA,0
8495,20.56,46209,Travel,43,Debit,Canada,0
8496,381.64,32822,Clothing,72,Credit,India,0
8497,516.52,20750,Clothing,63,Credit,France,0
8498,81.11,42083,Fuel,71,Debit,India,0
8499,18.65,27946,Clothing,30,Credit,USA,0
8500,38.0,1552,Grocery,78,Credit,India,0
8501,55.25,73331,Travel,37,Debit,USA,0
8502,37.01,5271,Travel,36,Credit,Canada,0
8503,32.94,80201,Fuel,44,Debit,USA,0
8504,358.38,65651,Electronics,19,Debit,USA,0
8505,16.65,28994,Clothing,27,Debit,USA,0
8506,132.17,27186,Grocery,77,Debit,USA,0
8507,0.04,30267,Fuel,42,Credit,France,0
8508,90.68,39140,Fuel,36,Debit,India,0
8509,247.63,24935,Electronics,32,Debit,Germany,0
8510,33.96,31748,Online,56,Credit,Germany,0
8511,20.52,3837,Clothing,64,Debit,France,0
8512,105.46,64875,Grocery,66,Debit,UK,0
8513,124.69,62694,Fuel,41,Debit,Canada,0
8514,116.48,9610,Clothing,33,Debit,USA,0
8515,38.47,28615,Grocery,34,Credit,India,0
8516,29.06,76644,Travel,77,Debit,USA,0
8517,312.17,22347,Travel,33,Debit,USA,0
8518,256.78,34062,Grocery,35,Debit,Germany,0
8519,61.12,55122,Travel,66,Debit,USA,0
8520,187.21,48431,Fuel,21,Debit,India,0
8521,60.21,73086,Clothing,19,Debit,India,0
8522,55.23,28205,Grocery,66,Debit,Germany,0
8523,17.05,18459,Fuel,66,Debit,France,0
8524,55.58,23750,Clothing,48,Debit,Germany,0
8525,77.09,27729,Clothing,19,Debit,Germany,0
8526,2.28,38585,Fuel,71,Debit,USA,0
8527,58.72,83698,Clothing,19,Credit,UK,0
8528,152.03,45635,Online,78,Credit,Canada,1
8529,113.96,44854,Grocery,32,Debit,France,0
8530,100.83,76226,Grocery,78,Credit,France,0
8531,240.3,29104,Clothing,77,Credit,France,0
8532,1.82,82293,Fuel,77,Debit,USA,0
8533,81.43,14770,Electronics,65,Credit,Germany,0
8534,154.81,75993,Travel,60,Debit,Canada,0
8535,77.94,17957,Clothing,46,Credit,USA,0
8536,39.14,55178,Electronics,51,Debit,India,0
8537,14.65,20828,Clothing,57,Prepaid,UK,0
8538,218.54,17171,Electronics,49,Debit,UK,0
8539,63.63,61465,Clothing,38,Debit,Canada,0
8540,210.47,13146,Fuel,47,Credit,USA,0
8541,88.15,46266,Travel,41,Credit,Germany,0
8542,112.14,45939,Electronics,61,Credit,France,0
8543,163.1,14202,Online,31,Credit,Canada,0
8544,107.63,37142,Fuel,45,Credit,Canada,0
8545,50.76,63828,Travel,31,Credit,India,0
8546,72.08,59046,Clothing,73,Debit,India,0
8547,162.48,9849,Electronics,61,Debit,Canada,0
8548,46.78,59272,Travel,51,Debit,UK,0
8549,49.12,20439,Grocery,31,Credit,Canada,0
8550,10.06,82526,Fuel,72,Debit,Germany,0
8551,246.02,78872,Electronics,42,Debit,France,0
8552,9.55,35344,Fuel,29,Debit,UK,0
8553,104.47,53276,Electronics,73,Credit,Germany,0
8554,53.31,5051,Grocery,78,Debit,France,0
8555,52.02,49474,Online,58,Debit,USA,0
8556,113.8,75604,Grocery,78,Debit,Germany,0
8557,6.95,16967,Clothing,57,Debit,Canada,0
8558,90.07,21773,Fuel,37,Debit,Canada,0
8559,147.85,74383,Online,65,Debit,India,0
8560,176.15,70417,Fuel,59,Debit,Germany,0
8561,18.7,41182,Travel,24,Credit,Germany,0
8562,227.71,63589,Electronics,32,Credit,Canada,0
8563,106.75,73235,Clothing,74,Debit,Canada,0
8564,213.58,24180,Clothing,26,Credit,Germany,0
8565,66.41,64372,Fuel,21,Credit,France,0
8566,78.1,51372,Clothing,48,Credit,France,0
8567,251.38,69086,Fuel,40,Debit,USA,0
8568,230.17,22163,Electronics,23,Debit,USA,0
8569,59.45,63089,Electronics,45,Credit,France,0
8570,32.08,32934,Fuel,29,Debit,France,0
8571,49.95,55595,Grocery,64,Debit,UK,0
8572,49.06,26592,Grocery,68,Debit,Germany,0
8573,33.81,23039,Electronics,75,Credit,Germany,0
8574,31.28,64099,Online,39,Debit,India,0
8575,197.37,34018,Grocery,41,Debit,France,0
8576,7.24,53158,Fuel,51,Credit,France,0
8577,113.2,4558,Electronics,77,Credit,USA,0
8578,18.97,32174,Clothing,36,Debit,Canada,0
8579,42.24,42631,Clothing,41,Debit,USA,0
8580,6.35,67687,Grocery,37,Credit,Canada,0
8581,31.47,15552,Online,69,Debit,Germany,0
8582,146.28,35065,Travel,51,Credit,Germany,0
8583,216.3,2614,Grocery,64,Credit,Canada,0
8584,25.04,34647,Online,44,Debit,France,0
8585,62.28,57940,Grocery,75,Debit,Germany,0
8586,63.55,620,Clothing,61,Debit,France,0
8587,206.81,23082,Online,46,Credit,India,0
8588,143.88,21891,Clothing,18,Debit,India,0
8589,71.96,62395,Fuel,72,Debit,UK,0
8590,111.09,50955,Fuel,63,Debit,USA,0
8591,187.96,32314,Electronics,53,Debit,UK,0
8592,0.96,23500,Clothing,71,Debit,India,0
8593,51.57,53685,Clothing,73,Debit,Germany,0
8594,237.78,64783,Electronics,60,Credit,USA,0
8595,134.83,50189,Fuel,56,Debit,USA,0
8596,78.27,19567,Fuel,62,Debit,UK,0
8597,75.43,25978,Online,63,Credit,USA,0
8598,42.74,76089,Online,24,Credit,India,0
8599,73.51,9630,Travel,71,Credit,Germany,0
8600,106.53,12003,Fuel,60,Debit,UK,0
8601,54.19,41444,Travel,37,Debit,Germany,0
8602,125.23,86184,Grocery,37,Debit,Canada,0
8603,197.5,31607,Clothing,42,Credit,UK,0
8604,16.8,24821,Online,60,Credit,Canada,0
8605,60.07,14601,Grocery,38,Credit,France,0
8606,52.43,45904,Online,26,Debit,USA,1
8607,116.3,71657,Electronics,44,Credit,France,0
8608,28.75,38557,Clothing,45,Credit,Canada,0
8609,102.23,52523,Travel,42,Debit,USA,0
8610,209.96,81846,Travel,53,Debit,France,1
8611,54.15,50502,Online,51,Debit,Germany,1
8612,241.93,22098,Fuel,19,Debit,India,0
8613,498.55,45902,Travel,74,Debit,UK,0
8614,11.22,39253,Electronics,26,Credit,USA,0
8615,26.53,75516,Electronics,36,Credit,UK,0
8616,300.34,44280,Fuel,32,Credit,India,0
8617,317.79,8951,Electronics,70,Debit,France,0
8618,10.28,8117,Clothing,38,Debit,Germany,0
8619,1.51,25979,Online,67,Credit,Canada,0
8620,17.57,74525,Electronics,33,Debit,UK,0
8621,552.47,16915,Clothing,19,Debit,Canada,0
8622,19.85,59261,Fuel,43,Credit,France,0
8623,69.83,72964,Online,61,Debit,Canada,0
8624,188.66,70440,Fuel,46,Debit,USA,0
8625,2.06,35677,Online,50,Debit,UK,0
8626,92.76,49830,Electronics,51,Credit,UK,0
8627,32.44,52536,Electronics,63,Debit,USA,0
8628,198.29,8922,Online,44,Debit,India,0
